state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime,state,action,reward,sprime,aprime
8,0,93,0,8,12,2,2,2,12,3,1,2,1,3,47,0,32,3,15,8,0,93,0,8,0,1,0,1,0,1,3,80,0,9,6,1,70,2,2
8,0,93,0,8,12,2,0,2,12,3,1,3,0,1,15,3,48,2,47,8,0,34,2,14,0,1,4,1,0,9,0,38,0,9,2,2,21,0,1
8,0,78,0,8,12,2,0,0,8,1,0,18,0,1,47,2,26,3,13,14,2,23,2,14,0,1,0,1,0,9,0,50,0,9,1,0,12,0,1
8,0,44,2,14,8,0,18,0,8,1,0,72,0,1,13,3,2,2,15,14,2,4,2,14,0,1,4,1,0,9,0,58,3,1,1,0,83,1,3
14,2,24,1,14,8,0,69,0,8,1,0,84,0,1,15,2,4,3,13,14,2,1,1,14,0,1,0,1,0,1,3,51,3,1,3,1,26,3,7
14,1,3,2,14,8,0,90,1,8,1,0,96,1,1,13,3,16,1,10,14,1,1,2,14,0,1,4,1,0,1,3,72,1,1,7,3,2,1,7
14,2,2,2,14,8,1,69,0,8,1,1,75,0,1,10,1,56,2,8,14,2,3,2,12,0,1,0,0,0,1,1,48,0,9,7,1,31,1,3
14,2,1,2,14,8,0,36,0,8,1,0,24,0,1,8,2,15,2,8,12,2,1,2,12,0,0,24,0,0,9,0,2,0,9,3,1,6,1,3
14,2,2,2,14,8,0,90,0,8,1,0,84,0,1,8,2,3,2,8,12,2,0,2,12,0,0,92,0,0,9,0,56,0,9,3,1,7,0,0
14,2,1,2,14,8,0,62,3,10,1,0,87,0,1,8,2,0,2,8,12,2,0,0,8,0,0,128,0,0,9,0,52,0,9,0,0,20,0,0
14,2,1,2,14,10,3,30,3,10,1,0,78,0,1,8,2,1,0,0,8,0,12,0,8,0,0,124,0,0,9,0,88,3,1,0,0,75,0,1
14,2,2,2,12,10,3,52,3,10,1,0,71,1,7,0,0,20,0,0,8,0,75,0,8,0,0,72,1,5,1,3,51,3,1,1,0,96,0,1
12,2,0,0,8,10,3,76,0,8,7,1,23,1,7,0,0,70,2,6,8,0,81,0,8,5,1,41,1,7,1,3,60,3,1,1,0,66,1,3
8,0,21,0,8,8,0,54,0,8,7,1,7,1,7,6,2,48,2,6,8,0,90,0,8,7,1,4,1,7,1,3,87,0,9,3,1,44,1,3
8,0,66,0,8,8,0,81,0,8,7,1,3,1,3,6,2,8,2,6,8,0,89,0,10,7,1,3,0,6,9,0,38,0,9,3,1,10,1,3
8,0,93,0,8,8,0,75,0,8,3,1,2,1,3,6,2,0,2,14,10,0,36,2,14,6,0,12,0,6,9,0,44,0,9,3,1,0,0,1
8,0,93,0,8,8,0,81,3,10,3,1,2,0,1,14,2,0,2,12,14,2,24,2,14,6,0,34,1,7,9,0,60,0,9,1,0,9,0,1
8,0,78,0,8,10,3,36,3,10,1,0,18,0,1,12,2,2,2,12,14,2,3,2,14,7,1,7,2,55,9,0,93,3,1,1,0,78,0,1
8,0,93,0,8,10,3,53,0,8,1,0,66,0,1,12,2,0,2,8,14,2,0,2,14,55,2,52,2,55,1,3,54,3,1,1,0,90,0,1
8,0,93,0,8,8,0,45,0,8,1,0,93,0,1,8,2,3,2,8,14,2,1,2,14,55,2,19,2,7,1,3,63,3,1,1,0,78,0,1
8,0,78,0,8,8,0,81,0,8,1,0,93,0,1,8,2,3,2,8,14,2,1,2,14,7,2,2,0,6,1,3,89,0,9,1,0,96,0,1
8,0,48,2,14,8,0,67,3,10,1,0,76,3,5,8,2,0,2,8,14,2,2,2,12,6,0,6,0,38,9,0,40,0,9,1,0,65,3,7
14,2,25,2,14,10,3,35,2,14,5,3,16,3,21,8,2,0,0,0,12,2,0,0,8,38,0,25,3,54,9,0,44,0,9,7,3,18,3,7
14,2,5,2,14,14,2,44,0,8,21,3,104,0,1,0,0,16,0,0,8,0,21,0,8,54,3,24,3,54,9,0,71,3,1,7,3,29,1,6
14,2,2,2,14,8,0,6,0,8,1,0,57,0,1,0,0,100,0,0,8,0,69,2,8,54,3,64,0,6,1,3,54,1,1,6,1,52,1,6
14,2,2,2,14,8,0,81,2,8,1,0,78,2,1,0,0,108,2,0,8,2,72,0,8,6,0,32,2,6,1,1,45,2,1,6,1,4,2,1
14,2,2,2,12,8,2,46,2,14,1,2,66,0,1,0,2,96,0,0,8,0,30,0,8,6,2,24,0,6,1,2,8,0,9,1,2,6,0,1
12,2,2,2,12,14,2,3,2,14,1,0,13,1,3,0,0,44,0,0,8,0,75,0,8,6,0,12,0,15,9,0,2,0,9,1,0,18,0,1
12,2,2,0,8,14,2,3,2,4,3,1,34,1,19,0,0,116,0,0,8,0,90,0,8,15,0,0,0,15,9,0,67,3,1,1,0,75,0,1
8,0,21,0,8,4,2,0,2,4,19,1,52,3,17,0,0,104,0,0,8,0,90,0,8,15,0,40,2,63,1,3,57,3,1,1,0,43,3,7
8,0,84,0,8,4,2,3,0,8,17,3,34,0,1,0,0,78,2,3,8,0,78,0,8,63,2,56,2,63,1,3,54,3,1,7,3,16,3,7
8,0,78,0,8,8,0,15,0,8,1,0,30,0,1,3,2,27,2,11,8,0,90,0,8,63,2,48,2,47,1,3,84,0,9,7,3,21,1,6
8,0,93,0,8,8,0,69,0,8,1,0,75,0,1,11,2,5,2,11,8,0,45,2,14,47,2,55,3,45,9,0,42,0,9,6,1,60,2,2
8,0,90,0,8,8,0,71,2,12,1,0,71,3,5,11,2,0,2,14,14,2,22,2,14,45,3,57,0,47,9,0,48,0,9,2,2,8,0,1
8,0,59,2,14,12,2,50,2,12,5,3,23,1,7,14,2,1,2,14,14,2,9,2,14,47,0,17,0,12,9,0,60,0,9,1,0,12,0,1
14,2,23,2,14,12,2,8,2,12,7,1,42,0,0,14,2,0,2,14,14,2,2,2,14,12,0,31,2,14,9,0,65,3,1,1,0,83,1,3
14,2,9,2,14,12,2,3,0,8,0,0,6,0,1,14,2,2,2,6,14,2,2,2,12,14,2,56,0,47,1,3,66,3,1,3,1,25,3,7
14,2,3,2,14,8,0,9,0,8,1,0,84,0,1,6,2,0,2,14,12,2,3,2,12,47,0,48,0,47,1,3,57,3,1,7,3,1,3,7
14,2,2,2,14,8,0,66,0,8,1,0,31,1,7,14,2,1,2,12,12,2,2,0,8,47,0,56,3,47,1,3,72,0,9,7,3,47,1,3
14,2,2,2,12,8,0,90,0,8,7,1,21,1,7,12,2,2,2,12,8,0,12,0,8,47,3,56,3,47,9,0,40,0,9,3,1,72,0,1
12,2,2,2,12,8,0,90,0,8,7,1,4,1,7,12,2,0,2,8,8,0,75,2,8,47,3,32,2,15,9,0,52,0,9,1,0,6,0,1
12,2,2,0,8,8,0,78,2,8,7,1,1,2,7,8,2,3,2,8,8,2,69,0,8,15,2,27,2,12,9,0,52,2,9,1,0,87,2,1
8,0,21,0,8,8,2,62,2,14,7,2,2,1,3,8,2,0,2,8,8,0,13,3,40,12,2,11,3,10,9,2,63,3,1,1,2,63,0,1
8,0,66,0,8,14,2,4,2,14,3,1,5,1,7,8,2,0,2,8,40,3,20,0,8,10,3,8,3,10,1,3,12,3,1,1,0,31,1,3
8,0,93,0,8,14,2,2,2,12,7,1,2,1,3,8,2,3,0,0,8,0,45,0,8,10,3,77,2,8,1,3,78,3,1,3,1,29,3,7
8,0,93,0,8,12,2,3,2,4,3,1,0,1,3,0,0,24,0,0,8,0,72,0,8,8,2,69,2,8,1,3,83,0,9,7,3,2,3,7
8,0,78,0,8,4,2,3,2,0,3,1,0,0,1,0,0,88,0,0,8,0,87,0,8,8,2,12,2,8,9,0,32,0,9,7,3,60,0,1
8,0,93,0,8,0,2,3,0,8,1,0,21,0,1,0,0,128,0,0,8,0,90,0,8,8,2,0,2,8,9,0,44,0,9,1,0,60,0,1
8,0,93,0,8,8,0,21,0,8,1,0,69,0,1,0,0,124,0,0,8,0,48,2,14,8,2,4,0,0,9,0,58,0,9,1,0,66,0,1
8,0,78,0,8,8,0,81,0,8,1,0,93,0,1,0,0,108,0,0,14,2,25,2,14,0,0,16,0,0,9,0,84,3,1,1,0,90,0,1
8,0,68,0,10,8,0,78,0,8,1,0,93,0,1,0,0,124,0,0,14,2,4,2,14,0,0,100,0,0,1,3,54,3,1,1,0,80,1,3
10,0,45,2,14,8,0,93,0,8,1,0,81,0,1,0,0,90,2,1,14,2,1,2,14,0,0,128,0,0,1,3,63,3,1,3,1,35,3,7
14,2,6,0,62,8,0,80,3,10,1,0,93,0,1,1,2,64,3,5,14,2,3,2,14,0,0,108,0,0,1,3,80,0,9,7,3,5,1,3
62,0,47,0,62,10,3,36,3,10,1,0,78,0,1,5,3,4,2,11,14,2,4,2,12,0,0,93,0,12,9,0,36,0,9,3,1,50,2,2
62,0,33,0,62,10,3,46,3,10,1,0,75,1,3,11,2,40,2,1,12,2,0,0,8,12,0,62,0,12,9,0,48,0,9,2,2,12,0,0
62,0,24,0,62,10,3,75,0,8,3,1,48,1,7,1,2,14,2,2,8,0,21,0,8,12,0,30,2,14,9,0,75,3,1,0,0,10,2,2
62,0,25,0,62,8,0,57,0,8,7,1,22,3,21,2,2,6,2,2,8,0,66,0,8,14,2,9,1,46,1,3,60,3,1,2,2,66,2,2
62,0,22,0,62,8,0,42,0,8,21,3,39,1,7,2,2,3,2,2,8,0,93,0,8,46,1,53,1,46,1,3,28,3,16,2,2,6,1,3
62,0,24,0,62,8,0,87,0,8,7,1,48,0,1,2,2,2,2,6,8,0,93,0,8,46,1,2,2,14,16,3,144,3,0,3,1,2,3,7
62,0,26,2,62,8,0,71,3,10,1,0,0,0,1,6,2,3,2,4,8,0,78,0,8,14,2,1,2,14,0,3,120,3,0,7,3,16,1,3
62,2,25,2,62,10,3,36,2,14,1,0,72,0,1,4,2,0,2,4,8,0,93,0,8,14,2,48,2,14,0,3,125,2,8,3,1,45,0,1
62,2,51,3,62,14,2,26,3,10,1,0,62,1,3,4,2,0,0,0,8,0,90,0,8,14,2,0,2,14,8,2,73,0,9,1,0,9,0,1
62,3,59,2,46,10,3,12,2,14,3,1,44,1,3,0,0,17,2,8,8,0,81,0,8,14,2,0,0,12,9,0,3,1,15,1,0,87,0,1
46,2,30,2,14,14,2,21,3,10,3,1,8,1,3,8,2,57,2,8,8,0,59,2,14,12,0,8,0,12,15,1,13,0,9,1,0,56,1,3
14,2,4,2,12,10,3,20,0,8,3,1,2,1,3,8,2,15,2,8,14,2,24,2,14,12,0,52,0,12,9,0,18,0,9,3,1,31,3,7
12,2,1,2,12,8,0,48,0,8,3,1,3,0,1,8,2,0,2,8,14,2,4,2,14,12,0,6,2,46,9,0,44,0,9,7,3,10,1,3
12,2,2,2,12,8,0,78,0,8,1,0,18,0,1,8,2,0,2,8,14,2,1,2,14,46,2,14,1,44,9,0,64,0,9,3,1,40,1,3
12,2,3,0,8,8,0,78,0,8,1,0,81,0,1,8,2,0,0,0,14,2,1,2,14,44,1,40,1,44,9,0,64,0,9,3,1,6,0,1
8,0,21,0,8,8,0,46,2,14,1,0,81,0,1,0,0,20,0,0,14,2,2,2,12,44,1,60,3,44,9,0,56,0,9,1,0,6,0,1
8,0,66,0,8,14,2,23,2,14,1,0,93,0,1,0,0,88,0,0,12,2,0,2,12,44,3,53,3,46,9,0,67,2,1,1,0,75,0,1
8,0,96,0,8,14,2,4,2,14,1,0,89,1,3,0,0,128,0,0,12,2,5,0,8,46,3,52,2,14,1,2,72,2,1,1,0,89,1,3
8,0,90,0,8,14,2,2,2,14,3,1,36,1,7,0,0,124,0,0,8,0,15,0,8,14,2,38,0,12,1,2,9,2,1,3,1,48,1,3
8,0,81,0,8,14,2,1,2,14,7,1,28,3,21,0,0,81,2,4,8,0,75,0,8,12,0,0,0,12,1,2,3,2,1,3,1,6,1,3
8,0,93,0,8,14,2,0,2,12,21,3,38,1,7,4,2,48,2,14,8,0,93,0,8,12,0,45,2,14,1,2,0,2,1,3,1,0,0,1
8,0,43,2,14,12,2,2,2,12,7,1,62,0,1,14,2,7,2,14,8,0,81,0,8,14,2,31,0,44,1,2,3,2,1,1,0,9,0,1
14,2,22,2,14,12,2,0,0,8,1,0,15,0,1,14,2,2,2,12,8,0,93,0,8,44,0,30,0,44,1,2,0,0,3,1,0,78,0,1
14,2,6,2,14,8,0,12,0,8,1,0,81,0,1,12,2,4,2,12,8,0,73,0,10,44,0,28,0,46,3,0,12,0,3,1,0,90,0,1
14,2,1,2,14,8,0,72,0,8,1,0,52,1,3,12,2,3,2,8,10,0,35,2,14,46,0,44,3,47,3,0,25,1,7,1,0,78,0,1
14,2,1,2,14,8,0,93,0,8,3,1,23,1,7,8,2,3,2,8,14,2,24,2,14,47,3,48,3,47,7,1,8,3,55,1,0,44,3,7
14,2,2,2,14,8,0,81,0,8,7,1,1,0,6,8,2,0,2,8,14,2,43,1,46,47,3,52,3,14,55,3,52,0,23,7,3,17,3,7
14,2,0,2,12,8,0,90,0,8,6,0,11,1,2,8,2,3,2,8,46,1,26,2,14,14,3,41,0,12,23,0,26,1,3,7,3,20,3,7
12,2,2,0,8,8,0,93,0,8,2,1,57,1,2,8,2,0,0,0,14,2,1,2,14,12,0,34,0,12,3,1,18,3,19,7,3,58,2,2
8,0,21,0,8,8,0,81,0,8,2,1,4,1,3,0,0,20,0,0,14,2,0,2,14,12,0,46,0,12,19,3,54,3,19,2,2,94,0,1
8,0,81,0,8,8,0,93,0,8,3,1,0,1,3,0,0,108,0,0,14,2,1,2,14,12,0,56,0,12,19,3,56,0,3,1,0,0,0,1
8,0,81,0,8,8,0,42,2,14,3,1,0,0,1,0,0,70,2,12,14,2,1,2,14,12,0,22,2,15,3,0,36,0,3,1,0,69,0,1
8,0,93,0,8,14,2,22,2,14,1,0,21,0,1,12,2,48,2,12,14,2,0,2,12,15,2,56,2,47,3,0,32,3,3,1,0,96,0,1
8,0,93,0,8,14,2,11,0,6,1,0,69,0,1,12,2,8,2,12,12,2,2,2,12,47,2,56,2,47,3,3,36,0,3,1,0,81,0,1
8,0,78,0,8,6,0,10,0,6,1,0,93,0,1,12,2,2,2,12,12,2,1,0,8,47,2,47,1,46,3,0,22,3,3,1,0,84,0,5
8,0,93,0,8,6,0,22,2,14,1,0,93,0,1,12,2,0,2,8,8,0,15,0,8,46,1,25,2,14,3,3,32,3,3,5,0,15,0,23
8,0,90,0,8,14,2,39,3,62,1,0,78,0,1,8,2,3,2,8,8,0,72,0,8,14,2,0,2,14,3,3,46,3,3,23,0,22,0,23
8,0,40,2,14,62,3,64,2,46,1,0,93,0,1,8,2,3,2,8,8,0,96,0,8,14,2,48,2,14,3,3,62,3,3,23,0,25,1,23
14,2,23,2,14,46,2,18,2,14,1,0,93,0,1,8,2,0,2,8,8,0,78,0,8,14,2,0,3,14,3,3,90,2,1,23,1,56,0,63
14,2,4,2,14,14,2,10,2,12,1,0,69,3,5,8,2,4,0,0,8,0,93,0,8,14,3,4,3,14,1,2,75,1,1,63,0,48,0,31
14,2,1,2,14,12,2,4,2,12,5,3,16,1,7,0,0,16,0,0,8,0,93,0,8,14,3,37,0,4,1,1,15,0,3,31,0,31,2,55
14,2,1,2,14,12,2,3,0,8,7,1,31,0,6,0,0,100,0,0,8,0,78,0,8,4,0,30,0,12,3,0,7,0,1,55,2,31,2,55
14,2,1,2,14,8,0,21,0,8,6,0,15,0,1,0,0,124,0,0,8,0,93,0,8,12,0,48,0,12,1,0,81,0,1,55,2,48,3,47
14,2,2,2,12,8,0,78,0,8,1,0,36,1,7,0,0,108,0,0,8,0,42,2,14,12,0,31,3,14,1,0,102,0,1,47,3,56,2,31
12,2,0,0,8,8,0,81,0,8,7,1,21,1,7,0,0,124,0,0,14,2,22,2,14,14,3,34,2,62,1,0,59,0,3,31,2,8,1,15
8,0,15,0,8,8,0,93,0,8,7,1,3,1,7,0,0,124,0,0,14,2,6,2,14,62,2,44,1,14,3,0,62,0,3,15,1,0,1,15
8,0,72,0,8,8,0,96,0,8,7,1,1,1,3,0,0,52,3,13,14,2,1,0,14,14,1,3,0,12,3,0,28,1,19,15,1,0,1,15
8,0,93,0,8,8,0,30,0,14,3,1,0,0,3,13,3,17,0,13,14,0,3,2,14,12,0,2,0,14,19,1,6,0,19,15,1,0,0,7
8,0,81,0,8,14,0,31,2,14,3,0,10,1,3,13,0,7,3,13,14,2,7,1,46,14,0,25,1,14,19,0,36,0,19,7,0,3,3,7
8,0,93,0,8,14,2,22,2,14,3,1,38,1,3,13,3,13,3,13,46,1,53,1,46,14,1,25,3,46,19,0,8,2,19,7,3,11,3,7
8,0,84,0,10,14,2,7,2,14,3,1,8,1,3,13,3,40,2,12,46,1,12,2,14,46,3,60,3,46,19,2,2,2,19,7,3,24,3,7
10,0,30,2,14,14,2,2,2,14,3,1,0,0,1,12,2,72,0,0,14,2,7,1,46,46,3,25,0,14,19,2,44,2,19,7,3,28,3,7
14,2,24,2,14,14,2,0,2,14,1,0,24,0,1,0,0,20,0,0,46,1,40,2,14,14,0,17,0,12,19,2,56,1,23,7,3,55,0,1
14,2,37,2,46,14,2,1,2,14,1,0,69,0,1,0,0,100,3,9,14,2,0,2,14,12,0,24,0,14,23,1,48,1,23,1,0,45,0,1
46,2,0,2,14,14,2,2,2,12,1,0,90,0,1,9,3,19,2,11,14,2,0,2,14,14,0,30,0,14,23,1,56,2,23,1,0,66,0,1
14,2,2,2,14,12,2,0,2,12,1,0,93,0,1,11,2,14,1,10,14,2,1,2,14,14,0,27,1,62,23,2,6,0,3,1,0,86,0,1
14,2,1,2,14,12,2,3,0,8,1,0,67,1,7,10,1,6,1,10,14,2,0,2,12,62,1,30,1,62,3,0,3,3,7,1,0,27,3,7
14,2,3,2,12,8,0,21,0,8,7,1,23,1,7,10,1,4,2,11,12,2,0,0,8,62,1,49,3,30,7,3,37,3,23,7,3,17,3,7
12,2,2,0,8,8,0,66,0,8,7,1,4,1,7,11,2,2,3,9,8,0,18,0,8,30,3,44,2,14,23,3,43,2,7,7,3,23,3,7
8,0,21,0,8,8,0,93,0,8,7,1,2,0,6,9,3,25,2,8,8,0,66,0,8,14,2,22,2,14,7,2,46,0,3,7,3,49,0,1
8,0,66,0,8,8,0,93,0,8,6,0,18,1,2,8,2,80,0,0,8,0,96,0,8,14,2,5,2,14,3,0,6,0,3,1,0,54,0,1
8,0,93,0,8,8,0,81,0,8,2,1,33,1,7,0,0,12,0,0,8,0,93,0,8,14,2,1,2,14,3,0,26,2,7,1,0,78,0,1
8,0,93,0,8,8,0,90,0,8,7,1,4,1,3,0,0,71,1,10,8,0,81,0,8,14,2,0,0,12,7,2,0,2,55,1,0,71,0,1
8,0,78,0,8,8,0,93,0,8,3,1,0,1,3,10,1,40,2,11,8,0,12,1,46,12,0,8,0,12,55,2,56,2,55,1,0,48,3,7
8,0,93,0,8,8,0,76,2,12,3,1,2,0,1,11,2,7,2,11,46,1,32,1,46,12,0,43,2,14,55,2,48,0,55,7,3,17,3,7
8,0,90,0,8,12,2,28,2,14,1,0,12,0,1,11,2,3,2,15,46,1,44,1,46,14,2,9,1,46,55,0,50,0,55,7,3,20,3,7
8,0,81,0,8,14,2,3,2,14,1,0,72,0,1,15,2,1,2,14,46,1,56,0,47,46,1,47,1,46,55,0,27,0,55,7,3,63,0,1
8,0,66,2,14,14,2,0,2,4,1,0,93,0,1,14,2,2,2,14,47,0,48,0,47,46,1,26,2,14,55,0,23,0,55,1,0,54,0,1
14,2,1,2,46,4,2,4,2,12,1,0,81,0,1,14,2,0,2,6,47,0,56,0,47,14,2,16,2,46,55,0,27,2,55,1,0,69,0,1
46,2,44,2,46,12,2,3,0,8,1,0,93,0,1,6,2,2,2,14,47,0,56,2,47,46,2,0,3,14,55,2,30,2,55,1,0,87,0,1
46,2,17,2,14,8,0,12,0,8,1,0,93,0,1,14,2,2,2,14,47,2,48,2,47,14,3,11,3,14,55,2,48,3,47,1,0,56,3,7
14,2,1,2,14,8,0,69,0,8,1,0,81,0,1,14,2,2,2,12,47,2,56,2,47,14,3,40,0,12,47,3,56,3,47,7,3,18,3,7
14,2,1,2,12,8,0,96,0,8,1,0,90,0,1,12,2,0,2,8,47,2,56,0,47,12,0,45,0,12,47,3,4,1,15,7,3,18,3,7
12,2,2,2,12,8,0,81,0,8,1,0,40,1,7,8,2,3,2,8,47,0,48,0,47,12,0,43,2,4,15,1,6,0,7,7,3,64,0,1
12,2,2,0,8,8,0,93,0,8,7,1,22,1,7,8,2,0,2,8,47,0,56,1,47,4,2,41,2,14,7,0,2,0,7,1,0,60,0,1
8,0,21,0,8,8,0,17,2,46,7,1,5,1,7,8,2,0,2,8,47,1,56,1,47,14,2,12,0,12,7,0,22,1,15,1,0,66,0,1
8,0,81,0,8,46,2,25,2,46,7,1,1,1,7,8,2,3,0,0,47,1,48,3,47,12,0,12,0,12,15,1,0,1,15,1,0,90,0,1
8,0,81,0,8,46,2,53,2,42,7,1,1,1,7,0,0,24,0,0,47,3,56,3,47,12,0,44,0,12,15,1,37,0,47,1,0,52,3,7
8,0,93,0,8,42,2,32,2,14,7,1,0,1,3,0,0,96,0,0,47,3,16,2,15,12,0,62,0,12,47,0,18,2,39,7,3,17,3,7
8,0,82,0,40,14,2,0,2,14,3,1,4,1,3,0,0,124,0,0,15,2,0,2,15,12,0,6,2,44,39,2,29,3,55,7,3,24,3,7
40,0,30,0,40,14,2,0,2,12,3,1,0,0,1,0,0,104,0,0,15,2,0,2,15,44,2,4,2,44,55,3,56,0,47,7,3,67,0,1
40,0,17,2,42,12,2,1,2,4,1,0,21,0,1,0,0,124,0,0,15,2,0,2,14,44,2,51,0,40,47,0,14,1,7,1,0,57,0,1
42,2,4,2,42,4,2,3,2,4,1,0,81,0,1,0,0,124,0,0,14,2,1,2,14,40,0,8,2,8,7,1,17,1,7,1,0,66,0,1
42,2,50,2,46,4,2,3,0,8,1,0,81,0,1,0,0,87,2,1,14,2,0,2,14,8,2,63,2,8,7,1,3,1,7,1,0,90,0,1
46,2,23,2,14,8,0,21,0,8,1,0,93,0,1,1,2,65,3,5,14,2,0,2,14,8,2,6,2,8,7,1,0,1,7,1,0,57,3,7
14,2,0,2,12,8,0,66,0,8,1,0,78,0,1,5,3,0,3,13,14,2,0,2,12,8,2,0,2,8,7,1,0,1,7,7,3,18,3,7
12,2,0,2,12,8,0,93,0,8,1,0,58,1,7,13,3,48,2,1,12,2,1,2,12,8,2,0,2,8,7,1,1,1,7,7,3,20,3,7
12,2,2,0,4,8,0,81,0,8,7,1,24,1,7,1,2,115,0,0,12,2,2,2,12,8,2,4,0,0,7,1,0,1,3,7,3,64,0,1
4,0,18,0,8,8,0,80,2,12,7,1,3,1,7,0,0,12,0,0,12,2,0,0,8,0,0,24,0,0,3,1,2,1,3,1,0,57,0,1
8,0,61,2,12,12,2,48,2,12,7,1,0,1,7,0,0,104,0,0,8,0,15,0,8,0,0,92,0,0,3,1,0,0,1,1,0,66,0,1
12,2,52,2,12,12,2,7,0,8,7,1,2,1,7,0,0,81,2,11,8,0,78,0,8,0,0,93,2,8,1,0,12,0,1,1,0,93,0,1
12,2,8,2,12,8,0,15,0,8,7,1,2,1,3,11,2,25,2,11,8,0,81,0,8,8,2,66,0,12,1,0,72,0,1,1,0,41,3,7
12,2,3,0,8,8,0,87,0,8,3,1,0,1,3,11,2,4,2,15,8,0,93,0,8,12,0,21,2,8,1,0,99,0,1,7,3,23,3,7
8,0,15,0,8,8,0,78,0,8,3,1,0,0,1,15,2,1,2,14,8,0,93,0,8,8,2,63,2,8,1,0,78,0,1,7,3,21,3,7
8,0,84,0,8,8,0,72,0,14,1,0,12,0,1,14,2,0,0,14,8,0,81,0,8,8,2,6,0,8,1,0,93,0,1,7,3,38,0,1
8,0,81,0,8,14,0,31,2,14,1,0,75,0,1,14,0,6,2,6,8,0,93,0,8,8,0,12,2,8,1,0,40,3,21,1,0,75,0,1
8,0,90,0,8,14,2,23,2,14,1,0,93,0,1,6,2,34,2,6,8,0,78,0,8,8,2,48,2,8,21,3,14,3,21,1,0,72,0,1
8,0,90,0,8,14,2,6,2,14,1,0,81,0,1,6,2,4,2,14,8,0,93,0,8,8,2,6,2,8,21,3,102,1,21,1,0,75,0,1
8,0,78,0,8,14,2,2,2,14,1,0,93,0,1,14,2,0,2,14,8,0,93,0,8,8,2,3,2,8,21,1,72,0,1,1,0,57,3,7
8,0,96,0,8,14,2,1,2,14,1,0,90,0,1,14,2,0,2,14,8,0,38,2,14,8,2,0,0,0,1,0,3,0,1,7,3,17,3,7
8,0,78,2,14,14,2,2,2,12,1,0,81,0,1,14,2,0,2,12,14,2,25,2,14,0,0,24,0,0,1,0,87,0,1,7,3,20,3,7
14,2,22,2,14,12,2,0,2,12,1,0,93,0,1,12,2,0,2,12,14,2,3,2,6,0,0,88,0,0,1,0,93,0,1,7,3,58,0,1
14,2,6,2,14,12,2,2,0,8,1,0,59,1,7,12,2,3,2,8,6,2,2,2,14,0,0,132,0,0,1,0,35,1,7,1,0,54,0,1
14,2,2,2,6,8,0,18,0,8,7,1,22,1,7,8,2,0,2,8,14,2,1,2,12,0,0,124,0,0,7,1,24,1,7,1,0,66,0,1
6,2,1,2,12,8,0,81,0,8,7,1,5,1,7,8,2,0,2,8,12,2,2,2,12,0,0,108,0,0,7,1,28,1,7,1,0,90,0,1
12,2,2,2,12,8,0,81,0,8,7,1,0,1,7,8,2,3,2,8,12,2,3,0,8,0,0,88,2,13,7,1,1,1,7,1,0,51,3,7
12,2,0,0,8,8,0,93,0,8,7,1,2,1,7,8,2,4,0,0,8,0,21,0,8,13,2,13,3,15,7,1,2,1,7,7,3,18,3,7
8,0,12,0,8,8,0,93,0,8,7,1,1,1,3,0,0,20,0,0,8,0,78,0,8,15,3,0,3,15,7,1,2,1,3,7,3,20,3,7
8,0,72,0,8,8,0,38,2,14,3,1,2,1,3,0,0,92,0,0,8,0,81,0,8,15,3,31,3,10,3,1,0,1,3,7,3,59,0,1
8,0,81,0,8,14,2,25,2,14,3,1,2,0,1,0,0,128,0,0,8,0,93,0,8,10,3,84,2,8,3,1,2,0,1,1,0,60,0,1
8,0,93,0,8,14,2,4,2,14,1,0,21,0,1,0,0,108,0,0,8,0,93,0,8,8,2,86,0,0,1,0,21,0,1,1,0,69,0,1
8,0,75,0,10,14,2,1,2,14,1,0,81,0,1,0,0,124,0,0,8,0,39,2,14,0,0,12,0,0,1,0,69,0,1,1,0,116,0,5
10,0,34,2,14,14,2,3,2,12,1,0,81,0,1,0,0,124,0,0,14,2,26,2,14,0,0,91,2,8,1,0,90,0,1,5,0,36,3,7
14,2,25,2,14,12,2,0,2,12,1,0,93,0,1,0,0,75,2,3,14,2,9,2,14,8,2,59,3,10,1,0,93,0,1,7,3,43,3,7
14,2,4,2,14,12,2,2,2,12,1,0,93,0,1,3,2,48,2,3,14,2,1,2,14,10,3,4,3,10,1,0,81,0,1,7,3,48,3,63
14,2,2,2,14,12,2,2,0,8,1,0,41,3,21,3,2,6,2,7,14,2,2,2,14,10,3,62,2,8,1,0,93,0,1,63,3,88,3,63
14,2,1,2,14,8,0,12,0,8,21,3,24,3,21,7,2,0,2,6,14,2,1,2,14,8,2,95,0,0,1,0,93,0,1,63,3,73,3,7
14,2,1,2,14,8,0,75,0,8,21,3,102,3,5,6,2,2,2,6,14,2,1,2,12,0,0,0,0,0,1,0,78,0,1,7,3,39,3,7
14,2,0,2,14,8,0,93,0,8,5,3,81,0,1,6,2,2,2,6,12,2,2,0,8,0,0,100,0,0,1,0,43,1,7,7,3,26,3,7
14,2,2,2,12,8,0,81,0,8,1,0,51,0,1,6,2,1,2,14,8,0,18,0,8,0,0,104,2,6,7,1,22,1,7,7,3,25,0,5
